4.45333830505842343e0,7.22125693328052876e-1,2.34614557176676647e-1,9.41727436112854588e-1
1.25000000000000000e0,2.53906250000000000e-1,1.80236082459168973e-1,8.53003943427088962e-1
8.00000000000000000e0,2.57812499999999944e-1,1.95178403750300927e-5,9.99997560249119899e-1
3.08504369214642793e0,2.61718750000000056e-1,1.59953975050508568e-2,9.94786901010275559e-1
1.37169193982845172e0,9.96093749999999889e-1,9.94645721370093772e-1,2.20883076024606141e-2
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,5.80598772421581089e-2,1.29124575278538544e-10,9.99999999983859467e-1
1.57283084833761677e0,9.37298379826643213e-1,9.03168205595835993e-1,2.26628229121221741e-1
4.89867539145052433e0,3.40008671601026435e-1,5.06899146871186718e-3,9.98963138619757496e-1
1.25000000000000000e0,2.85156250000000000e-1,2.08378841167479345e-1,8.29495272046510856e-1
8.00000000000000000e0,2.89062499999999944e-1,4.87454445408235602e-5,9.99993906689484513e-1
7.87925928778713569e0,2.92968750000000056e-1,6.29429017882134068e-5,9.99992011351695131e-1
3.26217274484224617e0,9.96093749999999889e-1,9.87313347076332004e-1,2.62175508829676329e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,1.78808416990250407e-1,1.04496962527823252e-6,9.99999869378737083e-1
7.26580621808534488e0,9.78920243337597640e-1,8.56587522057474682e-1,7.65456010384041208e-1
1.61942695133620873e0,7.06462241500958044e-1,5.69653259052032235e-1,5.94130794327722644e-1
1.25000000000000000e0,3.16406250000000000e-1,2.37304687500000000e-1,8.05157535361904153e-1
8.00000000000000000e0,3.20312499999999944e-1,1.10813097991005322e-4,9.99986147691167115e-1
3.01739647338399664e0,3.24218750000000056e-1,3.34198648820510022e-2,9.88798179820800427e-1
1.74489569343859330e0,9.96093749999999889e-1,9.93193920917635253e-1,5.72839451430267252e-2
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,7.09329920068739739e-1,6.40894039913014052e-2,9.91754764446659887e-1
2.21395556908100843e0,6.01888917976793891e-1,3.24981761869915731e-1,8.37346454840950272e-1
5.55804504692787305e0,8.07617683449279866e-2,8.43724612808036492e-7,9.99999848197541064e-1
1.25000000000000000e0,3.47656250000000000e-1,2.66954687843774630e-1,7.80018057221357641e-1
8.00000000000000000e0,3.51562499999999944e-1,2.33356742132886631e-4,9.99970827428770970e-1
4.65001597965601832e0,3.55468750000000056e-1,8.15116074173672170e-3,9.98241433048447813e-1
5.53686256683431566e0,9.96093749999999889e-1,9.78562400449703662e-1,4.99571400090604745e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,9.22316881701590319e-1,5.23650186851952859e-1,9.11466581128286046e-1
6.77045666187768802e0,1.79793837196484674e-1,9.00502844430812647e-6,9.99998669947471663e-1
5.85637040022993460e0,5.23752433491608826e-2,3.15302733021563684e-8,9.99999994616072474e-1
1.25000000000000000e0,3.78906250000000000e-1,2.97279328411479138e-1,7.54095212007456772e-1
8.00000000000000000e0,3.82812499999999944e-1,4.61199558676752565e-4,9.99942338419504750e-1
1.55773771455278620e0,3.86718750000000056e-1,2.27651222823640725e-1,8.47190569588663567e-1
2.11199641518760473e0,9.96093749999999889e-1,9.91767929268537185e-1,1.03044179061673041e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,7.54406228916195687e-1,1.04916096698397424e-1,9.86240807722014390e-1
7.18748803558992222e0,2.63658378867148713e-1,6.89831885898760697e-5,9.99990402038008708e-1
2.24996620061574504e0,3.32795994836487807e-1,8.41234072802009847e-2,9.61697293908639228e-1
1.25000000000000000e0,4.10156250000000000e-1,3.28236344393639023e-1,7.27399842735470537e-1
8.00000000000000000e0,4.14062499999999944e-1,8.64026772509087458e-4,9.99891955804845578e-1
1.86764314799802378e0,4.17968750000000056e-1,1.96079340309009531e-1,8.89708829932359890e-1
7.67075960774673149e0,9.96093749999999889e-1,9.70423620338684789e-1,6.31923436739521782e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,1.88383348418028618e-1,1.58613480817845460e-6,9.99999801733011395e-1
1.99134021141799167e0,4.34264844589051791e-1,1.89953068657773894e-1,8.99613903029964801e-1
3.87834336009109393e0,9.18361538865610783e-1,7.18711144181778283e-1,7.21054943293574002e-1
1.25000000000000000e0,4.41406250000000000e-1,3.59789179270068482e-1,6.99936123962543011e-1
8.00000000000000000e0,4.45312499999999944e-1,1.54639019800396752e-3,9.99806570323258037e-1
7.02129044674802572e0,4.49218750000000056e-1,3.62915734831891065e-3,9.99482314885909329e-1
2.56981674802955240e0,9.96093749999999889e-1,9.89992408538770463e-1,1.66671995574884879e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,5.21086599842419673e-1,5.43599740388194495e-3,9.99318878793217680e-1
3.26875437813578174e0,4.45070908099296503e-1,7.09253411570212877e-2,9.77745492557406171e-1
3.41531704971566796e0,9.61036021735708346e-1,8.73072859694923431e-1,5.46414259757916576e-1
1.25000000000000000e0,4.72656250000000000e-1,3.91905859016604852e-1,6.71702021297934992e-1
8.00000000000000000e0,4.76562499999999944e-1,2.66047341098253360e-3,9.99667053094130842e-1
1.75981474661966786e0,4.80468750000000056e-1,2.75289489095935425e-1,8.32798015790697121e-1
7.53085102053591982e0,9.96093749999999889e-1,9.70955158307579835e-1,6.25050870572763206e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,5.33401645320736861e-1,6.55291912166536955e-3,9.99178527124321647e-1
5.30456978856818751e0,9.80749270925116434e-1,9.02025447401414104e-1,6.45368858083699704e-1
2.78715269954409450e0,2.36299601078826527e-1,1.79368293750679954e-2,9.93527085174680358e-1
1.25000000000000000e0,5.03906250000000000e-1,4.24558149056228296e-1,6.42689427105970101e-1
8.00000000000000000e0,5.07812499999999889e-1,4.42208509935682666e-3,9.99446166992400742e-1
6.58699467952828854e0,5.11718750000000111e-1,1.21168831864081963e-2,9.98150959967925688e-1
6.21326454449445009e0,9.96093749999999889e-1,9.75975210584653641e-1,5.48748894032057399e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,6.26776117414920009e-1,2.38176834279469618e-2,9.96991296466632981e-1
4.83350965031422675e0,7.79178672610214562e-1,2.99382677234705297e-1,9.29034177555657648e-1
6.08829059137497097e0,7.20412853133893805e-1,1.35804605382121607e-1,9.76311782108481241e-1
1.25000000000000000e0,5.35156250000000000e-1,4.57720909590476011e-1,6.12884004742573207e-1
8.00000000000000000e0,5.39062499999999889e-1,7.13038481632066908e-3,9.99105909000011838e-1
2.61374742467887700e0,5.42968750000000111e-1,2.02660172449852766e-1,9.17000411879940414e-1
4.35467003774829209e0,9.96093749999999889e-1,9.83100682767849121e-1,3.91787421997532248e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,3.05341988369036699e-1,7.55600497035717586e-5,9.99990554681543853e-1
7.53159931284608319e0,1.49168001257748983e-1,5.97662831542741938e-7,9.99999920645939677e-1
7.74414766114205122e0,8.47834950845935964e-1,2.78504517417663022e-1,9.58724309646133088e-1
1.25000000000000000e0,5.66406250000000000e-1,4.91371593636373338e-1,5.82264736836148100e-1
8.00000000000000000e0,5.70312499999999889e-1,1.11918820307765864e-2,9.98594116382587549e-1
1.67914798471610993e0,5.74218750000000111e-1,3.93962831731886731e-1,7.42112218978843829e-1
3.09762048063566908e0,9.96093749999999889e-1,9.87949422154153822e-1,2.40156727695830824e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,6.34492920949014660e-1,2.62672282669525262e-2,9.96678232486088556e-1
6.38088324468117207e0,8.33258817492605885e-1,3.12252487180676275e-1,9.43022779567347147e-1
1.28919591399608180e0,4.01234164219204104e-1,3.08107450152270090e-1,7.51487248851338885e-1
1.25000000000000000e0,5.97656250000000000e-1,5.25489849963695188e-1,5.50803137371440932e-1
8.00000000000000000e0,6.01562499999999889e-1,1.71492860405142340e-2,9.97840081218743569e-1
3.39307612855918705e0,6.05468750000000111e-1,1.82230329543254355e-1,9.42433680799938167e-1
4.29038693930488080e0,9.96093749999999889e-1,9.83348059634371552e-1,3.84999735285544098e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,2.35608931780006969e-2,9.49585341630413227e-14,9.99999999999988121e-1
4.66599532368127257e0,1.61956808765353344e-1,2.04672933609270738e-4,9.99956131676533855e-1
6.24575371586252004e0,2.10375971537359874e-1,5.91017842311925134e-5,9.99990537050634454e-1
1.25000000000000000e0,6.28906250000000000e-1,5.60057204616636328e-1,5.18462044338134032e-1
8.00000000000000000e0,6.32812499999999889e-1,2.57158209844820865e-2,9.96748765123909752e-1
1.58519268815871328e0,6.36718750000000111e-1,4.88899092353970277e-1,6.54809361866262707e-1
4.04406582703813910e0,9.96093749999999889e-1,9.84296539061505604e-1,3.58024825084983678e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,4.03678885868430370e-2,7.05160986026731270e-12,9.99999999999118594e-1
6.46819037868408486e0,5.18762479973702284e-1,1.43338339026910754e-2,9.97770403489584234e-1
4.30729378125397488e0,2.78773154886948760e-1,4.07880428551842499e-3,9.99051560679945383e-1
1.25000000000000000e0,6.60156250000000000e-1,5.95056802298256082e-1,4.85193848902445157e-1
8.00000000000000000e0,6.64062499999999889e-1,3.78156568613205665e-2,9.95192938358031687e-1
2.37367070716572925e0,6.67968750000000111e-1,3.83732687223553304e-1,8.15515403869385813e-1
5.72095389285823330e0,9.96093749999999889e-1,9.77857585589291256e-1,5.13750080818809907e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,9.06581702461153327e-1,4.56305386594894224e-1,9.26657785252420485e-1
2.87928709312109277e0,9.13729815392798628e-1,7.71228707145857117e-1,5.99121494837132285e-1
4.66479303815867752e0,7.49861069084545306e-1,2.61102684774605298e-1,9.37191059197385434e-1
1.25000000000000000e0,6.91406250000000000e-1,6.30473194039544271e-1,4.50937921309250811e-1
8.00000000000000000e0,6.95312499999999889e-1,5.46311441321511437e-2,9.93002087228680108e-1
6.65071769343921915e0,6.99218750000000111e-1,9.25902734059382837e-2,9.85497066570507951e-1
5.30708175536710769e0,9.96093749999999889e-1,9.79442855597653761e-1,4.80967623128512878e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,7.16098478733329102e-2,6.91483798400128415e-10,9.99999999913564475e-1
2.44141560600837693e0,3.87787337504050811e-1,9.89887984945367616e-2,9.58203067813548470e-1
7.28373899083817378e0,9.88987585574250261e-1,9.22510534805864424e-1,7.03885089421441013e-1
1.25000000000000000e0,7.22656250000000000e-1,6.66292161134617866e-1,4.15616831127386233e-1
8.00000000000000000e0,7.26562499999999889e-1,7.76575761564423372e-2,9.89946040890467338e-1
7.29313206847291440e0,7.30468750000000111e-1,1.01211242291746162e-1,9.85475319545074724e-1
3.43297797220293432e0,9.96093749999999889e-1,9.86653534395623422e-1,2.84402661664035161e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,1.52968263059847231e-1,2.99785541167035464e-7,9.99999962526802455e-1
6.39118943532230332e0,3.99399921188887674e-1,2.83480284392197352e-3,9.99555920199809544e-1
2.76573044882388785e0,4.98145912752079312e-1,1.45535805576101240e-1,9.44719064429149991e-1
1.25000000000000000e0,7.53906250000000000e-1,7.02500567835117273e-1,3.79130665240171694e-1
8.00000000000000000e0,7.57812499999999889e-1,1.08766240380599899e-1,9.85709525979017509e-1
1.56008305802242830e0,7.61718750000000111e-1,6.54018193839376316e-1,5.06450556437405774e-1
2.16016372427111492e0,9.96093749999999889e-1,9.91580976819517179e-1,1.09533209270264414e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,6.52364660786588502e-1,3.28037440662704641e-2,9.95839447838298142e-1
6.99907003506086767e0,7.65129231026548950e-1,1.53550657758828368e-1,9.76463260245800879e-1
2.78421937709208578e0,2.77406774739574757e-2,4.62696654242029086e-5,9.99983381212056766e-1
1.25000000000000000e0,7.85156250000000000e-1,7.39086237099951804e-1,3.41348179188165568e-1
8.00000000000000000e0,7.89062499999999889e-1,1.50276555869754802e-1,9.79850232686360290e-1
1.72006574016995728e0,7.92968750000000111e-1,6.70986561087520084e-1,5.23987566895698254e-1
3.80554766103159636e0,9.96093749999999889e-1,9.85215844437632993e-1,3.30422506767987012e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,3.53858075163770991e-1,2.45828870905920424e-4,9.99969268085763030e-1
6.71481021412182599e0,4.03799356613490090e-1,2.26713248675800135e-3,9.99662042158154129e-1
3.60531798051670194e0,3.18869967541104415e-1,1.62318959503243085e-2,9.95471137142435070e-1
1.25000000000000000e0,8.16406250000000000e-1,7.76037845011459892e-1,3.02092337848336834e-1
8.00000000000000000e0,8.20312499999999889e-1,2.05038131444049254e-1,9.71724800959147705e-1
4.70266389584867284e0,8.24218750000000111e-1,4.02880315817624346e-1,8.96149520832380087e-1
3.65571281756274402e0,9.96093749999999889e-1,9.85793782377836769e-1,3.12335042786861639e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,2.30780967763166700e-1,8.04636856511816697e-6,9.99998994200388625e-1
4.68223909684456885e0,6.09846263168947189e-1,9.87075574465798022e-2,9.78048828005318338e-1
1.95616665226407349e0,1.43359110738856543e-1,2.23783107368473663e-2,9.88496848683147245e-1
1.25000000000000000e0,8.47656250000000000e-1,8.13344830441744326e-1,2.61115118467370066e-1
8.00000000000000000e0,8.51562499999999889e-1,2.76523615351546848e-1,9.60346692461414353e-1
7.16461270704166964e0,8.55468750000000111e-1,3.26790172970934434e-1,9.46267922602741285e-1
7.01058938202913851e0,9.96093749999999889e-1,9.72934281686640978e-1,5.97582945569236856e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,4.06789294038389926e-2,7.49818439592347338e-12,9.99999999999062750e-1
7.68951843277318403e0,6.36451742047938751e-1,3.09778332579681188e-2,9.95916065264215611e-1
6.93643934134161100e0,6.75299936924602662e-1,6.56620240063795074e-2,9.90256437451206173e-1
1.25000000000000000e0,8.78906250000000000e-1,8.50997317281903087e-1,2.18049587883688278e-1
8.00000000000000000e0,8.82812499999999889e-1,3.68933244080719924e-1,9.44081337895699479e-1
1.28006019641179591e0,8.86718750000000111e-1,8.57359172442272666e-1,2.18415814321195917e-1
3.11024013627320528e0,9.96093749999999889e-1,9.87900626500473722e-1,2.41864784568217028e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,7.85579108865022135e-1,1.45050558352034842e-1,9.80601502004651904e-1
6.91482558404095471e0,4.82095592096811743e-1,6.44052206659785111e-3,9.99066016377980426e-1
4.46788618242135271e0,8.34003215732082026e-2,1.51321342698290776e-5,9.99996613113557919e-1
1.25000000000000000e0,9.10156250000000000e-1,8.88986047099726506e-1,1.72306655808069475e-1
8.00000000000000000e0,9.14062499999999889e-1,4.87312034586293130e-1,9.19880982478902931e-1
5.40279164881212637e0,9.17968750000000111e-1,6.29748109069889206e-1,8.32019258056770683e-1
4.15194734558463097e0,9.96093749999999889e-1,9.83881019977878135e-1,3.70028987437073464e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,2.57062693763145944e-1,1.90683200926001792e-5,9.99997616440103765e-1
3.73080261785071343e0,4.33039760082465364e-1,4.40511109643786022e-2,9.87997242398213960e-1
3.08589387329993770e0,2.48352141270515858e-1,1.35907607098569201e-2,9.95575458502237609e-1
1.25000000000000000e0,9.41406250000000000e-1,9.27302320515350775e-1,1.22805110067637446e-1
8.00000000000000000e0,9.45312499999999889e-1,6.37680600873049008e-1,8.80818542185654918e-1
7.42173276841640472e0,9.49218750000000111e-1,6.79233017103497705e-1,8.57954544519441975e-1
1.92301384004531428e0,9.96093749999999889e-1,9.92501770480348600e-1,7.85131298048805520e-2
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,7.70112174495807267e-2,1.23717721409532824e-9,9.99999999845352816e-1
5.00623227574396878e0,1.11917425829233252e-2,1.70737436026382786e-10,9.99999999965895059e-1
4.32299738842993975e0,4.14457189344830113e-2,1.05528133399775741e-6,9.99999755891186837e-1
1.25000000000000000e0,9.72656250000000000e-1,9.65937945912721085e-1,6.69601884707623080e-2
8.00000000000000000e0,9.76562499999999889e-1,8.27180612553026884e-1,8.02969515411484869e-1
4.31739398767240345e0,9.80468750000000111e-1,9.18366747742844769e-1,5.59712937783348963e-1
2.54471851204289123e0,9.96093749999999889e-1,9.90089662218780253e-1,1.63125303444238312e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,7.68801880535647797e-1,1.22043736559592622e-1,9.83861825967418668e-1
3.41766351531259716e0,9.94196263231970079e-1,9.80303557940872428e-1,3.16914441239837308e-1
4.80410909187048674e0,3.37649558077828260e-1,5.42875341199654596e-3,9.98867540336731752e-1
1.25000000000000000e0,7.81250000000000000e-3,2.32267014648968951e-3,9.98141431897595854e-1
8.00000000000000000e0,1.17187499999999983e-2,3.55672522683869335e-16,1.00000000000000000e0
6.55564490583492443e0,1.56250000000000035e-2,1.44319645869815444e-12,9.99999999999779843e-1
6.84210934385191649e0,9.96093749999999889e-1,9.73576059658032400e-1,5.87988747103544318e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,6.13370280907474807e-1,2.00346535754312959e-2,9.97473438550950386e-1
1.42339473724132404e0,8.06882773799770803e-1,7.36808243425065346e-1,3.91484637887315634e-1
1.69802502915263176e0,9.62022799144506280e-1,9.36371804951660947e-1,1.97444917474976389e-1
1.25000000000000000e0,3.90625000000000000e-2,1.73660098636613559e-2,9.86082896635689043e-1
8.00000000000000000e0,4.29687499999999931e-2,1.16204182235880714e-11,9.99999999998547495e-1
5.49417711357818916e0,4.68750000000000069e-2,4.98788006292920326e-8,9.99999990921515480e-1
7.79905348917236552e0,9.96093749999999889e-1,9.69936464488987737e-1,6.38047849542205947e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,4.59900406958695385e-1,2.00129150083506796e-3,9.99749619255426381e-1
3.97405529976822436e0,2.63648897930579551e-1,5.00178648885269556e-3,9.98739027321630557e-1
7.91606716875685379e0,4.13017084943021473e-1,9.11962601294741314e-4,9.99884750079056306e-1
1.25000000000000000e0,7.03125000000000000e-2,3.62068443264923073e-2,9.70928099852173210e-1
8.00000000000000000e0,7.42187499999999861e-2,9.20680797279834667e-10,9.99999999884914947e-1
2.17569490888854489e0,7.81250000000000139e-2,3.89985900574451021e-3,9.98205641560024337e-1
2.44022277684416622e0,9.96093749999999889e-1,9.90494677635667786e-1,1.48379377467770857e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,2.37481242811554694e-2,1.01165982684351745e-13,9.99999999999987343e-1
4.02937399991787970e0,9.45583551592790172e-1,7.98152439484869136e-1,6.72237081440296258e-1
3.61166648165090010e0,5.54041468203649856e-1,1.18511424385752157e-1,9.65676292463305996e-1
1.25000000000000000e0,1.01562500000000000e-1,5.73345922589686210e-2,9.53863117147048301e-1
8.00000000000000000e0,1.05468749999999986e-1,1.53105358513386949e-8,9.99999998086183006e-1
6.63942845957353711e0,1.09375000000000014e-1,4.15877338189507496e-7,9.99999937362468172e-1
1.53916602232493460e0,9.96093749999999889e-1,9.93993967905118181e-1,3.60365212386347666e-2
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,7.30249817888761754e-1,8.08670608416324904e-2,9.89514793228132628e-1
2.01433132495731115e0,9.81074882420216454e-1,9.62244405814141390e-1,1.96586104457540656e-1
3.42218848259653896e0,8.46400175760209095e-3,8.08674191599395702e-8,9.99999976369676302e-1
1.25000000000000000e0,1.32812500000000000e-1,8.01767946231037310e-2,9.35327039130241955e-1
8.00000000000000000e0,1.36718749999999972e-1,1.22074409534113261e-7,9.99999984740697956e-1
3.83127152384258807e0,1.40625000000000028e-1,5.44497953751071624e-4,9.99857852012809745e-1
5.12002210877835751e0,9.96093749999999889e-1,9.80160200229041489e-1,4.65038797300224460e-1
1.25000000000000000e0,1.00000000000000003e-300,0.00000000000000000e0,1.00000000000000000e0
8.00000000000000000e0,6.10201243998744758e-1,1.92213864119942131e-2,9.97576875628572890e-1
2.48784670128952712e0,6.50818516701292538e-1,3.43492160292040383e-1,8.44381770172364821e-1
6.75942560215480626e0,8.40493296236672904e-1,3.08954769096378756e-1,9.46795830380266934e-1
1.25000000000000000e0,1.64062500000000000e-1,1.04414702725504766e-1,9.15557372572979755e-1
8.00000000000000000e0,1.67968749999999972e-1,6.33618606671033163e-7,9.99999920797652209e-1
1.44865497446153313e0,1.71875000000000028e-1,7.79986506551013092e-2,9.45484367109379553e-1
